ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	GlobalOutlier	GlobalOutlierReason	OutlierFrequency	OutlierAOIs	Gene	DSP-1010474710004-A04	DSP-1010474710004-A06	DSP-1010474710004-A08	DSP-1010474710004-A10	DSP-1010474710004-A12	DSP-1010474710004-B02	DSP-1010474710004-B04	DSP-1010474710004-B06	DSP-1011206234567-H08
	RNA38345	KRTAP10-8	KRTAP10-8				FALSE				KRTAP10-8	43	12	7	0	22	2	0	0	5
	RNA38346	KRTAP10-3	KRTAP10-3				FALSE				KRTAP10-3	293	101	62	10	74	20	5	5	15
	RNA38347	KRTAP12-3	KRTAP12-3				FALSE				KRTAP12-3	140	50	20	6	38	7	0	2	4
	RNA38348	KRTAP12-4	KRTAP12-4				FALSE				KRTAP12-4	55	29	6	2	18	6	1	2	9
	RNA38349	COL25A1	COL25A1				FALSE				COL25A1	32	12	11	0	21	1	0	0	8
	RNA38350	AMIGO3	AMIGO3				FALSE				AMIGO3	56	18	7	3	26	8	0	1	4
	RNA38351	TDRD1	TDRD1				FALSE				TDRD1	22	7	3	1	15	2	0	2	3
	RNA38352	ADGRD1	ADGRD1				FALSE				ADGRD1	32	16	6	2	6	4	1	1	8
	RNA38353	RAC1	RAC1				FALSE				RAC1	160	56	23	7	74	31	2	8	5
	RNA38354	ACACA	ACACA				FALSE				ACACA	62	24	5	2	13	5	1	0	1
	RNA38355	FAM120AOS	FAM120AOS				FALSE				FAM120AOS	64	14	10	1	24	8	0	2	3
	RNA38356	ZPBP2	ZPBP2				FALSE				ZPBP2	38	14	2	4	15	7	1	2	7
	RNA38357	FAM111A	FAM111A				FALSE				FAM111A	46	15	9	1	29	13	0	1	0
	RNA38358	SIAH3	SIAH3				FALSE				SIAH3	44	13	3	1	20	4	0	3	9
	RNA38359	PHLDB3	PHLDB3				FALSE				PHLDB3	56	15	8	2	15	7	2	3	8
	RNA38360	TRIM73,TRIM50,TRIM74	TRIM73,TRIM50,TRIM74				FALSE				TRIM73,TRIM50,TRIM74	35	18	4	2	18	2	1	0	1
	RNA38361	PRICKLE2	PRICKLE2				FALSE				PRICKLE2	68	22	4	3	32	7	1	1	7
	RNA38362	TBC1D9B	TBC1D9B				FALSE				TBC1D9B	82	31	11	2	65	18	6	11	4
	RNA38363	TBC1D8B	TBC1D8B				FALSE				TBC1D8B	34	10	8	0	16	10	1	0	10
	RNA38364	NUP43	NUP43				FALSE				NUP43	45	16	5	3	21	8	1	4	3
	RNA38365	FIBP	FIBP				FALSE				FIBP	82	19	10	2	28	7	0	5	5
	RNA38366	UBE3D	UBE3D				FALSE				UBE3D	43	13	2	3	14	8	0	4	5
	RNA38367	MRGPRD	MRGPRD				FALSE				MRGPRD	79	21	5	2	22	3	0	2	7
	RNA38368	PYHIN1	PYHIN1				FALSE				PYHIN1	56	26	12	3	26	6	1	4	9
	RNA38369	OR7C1	OR7C1				FALSE				OR7C1	54	19	5	1	16	2	0	6	6
	RNA38370	LCN6	LCN6				FALSE				LCN6	62	18	2	4	21	4	0	0	5
	RNA38371	DHX57	DHX57				FALSE				DHX57	65	20	7	1	33	5	1	4	5
	RNA38372	PTHLH	PTHLH				FALSE				PTHLH	58	18	6	3	24	5	1	5	2
	RNA38373	TLE5	TLE5				FALSE				TLE5	148	50	17	5	33	11	2	5	8
	RNA38374	NELFCD	NELFCD				FALSE				NELFCD	57	24	6	4	24	9	0	4	7
	RNA38375	ARHGEF1	ARHGEF1				FALSE				ARHGEF1	77	16	6	1	39	14	4	5	14
	RNA38376	LENG9	LENG9				FALSE				LENG9	35	13	7	1	12	7	2	2	1
	RNA38377	SYT10	SYT10				FALSE				SYT10	30	18	1	3	15	6	0	2	3
	RNA38378	STAC2	STAC2				FALSE				STAC2	56	13	11	2	18	7	0	2	7
	RNA38379	LIPI	LIPI				FALSE				LIPI	33	11	1	0	13	4	1	2	9
	RNA38380	LHFPL3	LHFPL3				FALSE				LHFPL3	124	56	14	9	40	17	0	0	6
	RNA38381	CYSRT1	CYSRT1				FALSE				CYSRT1	76	16	9	10	19	4	0	5	4
	RNA38382	NUDT4	NUDT4				FALSE				NUDT4	85	22	8	0	26	14	0	1	4
	RNA38383	TBPL2	TBPL2				FALSE				TBPL2	44	14	6	4	16	5	0	2	4
	RNA38384	BRINP3	BRINP3				FALSE				BRINP3	78	27	12	3	25	8	0	5	7
	RNA38385	NDUFAF3	NDUFAF3				FALSE				NDUFAF3	81	26	7	5	56	16	1	7	6
	RNA38386	C21orf58	C21orf58				FALSE				C21orf58	39	11	4	1	21	5	0	5	9
	RNA38387	MDFIC	MDFIC				FALSE				MDFIC	62	18	6	1	19	4	2	3	9
	RNA38388	CNNM2	CNNM2				FALSE				CNNM2	27	15	4	2	19	4	0	1	6
	RNA38389	VWA1	VWA1				FALSE				VWA1	41	8	2	2	15	3	0	1	13
	RNA38390	LOC102724197,GGTLC2,GGT1,GGTLC3,GGT3P,GGT2	LOC102724197,GGTLC2,GGT1,GGTLC3,GGT3P,GGT2				FALSE				LOC102724197,GGTLC2,GGT1,GGTLC3,GGT3P,GGT2	70	22	12	5	16	9	0	6	6
	RNA38391	TMEM189	TMEM189				FALSE				TMEM189	48	18	8	1	31	5	2	0	7
	RNA38392	FAM221A	FAM221A				FALSE				FAM221A	61	17	10	1	26	14	0	3	5
	RNA38393	XAF1	XAF1				FALSE				XAF1	67	33	9	2	26	8	1	1	13
	RNA38394	CARM1	CARM1				FALSE				CARM1	70	20	10	3	19	9	1	3	10
	RNA38395	ADSSL1,ADSS1	ADSSL1,ADSS1				FALSE				ADSSL1,ADSS1	47	17	7	3	31	3	0	1	6
	RNA38396	CLUL1	CLUL1				FALSE				CLUL1	31	13	9	1	19	3	2	1	5
	RNA38397	CXCL12	CXCL12				FALSE				CXCL12	69	14	11	1	21	9	2	2	8
	RNA38398	PMF1-BGLAP,BGLAP	PMF1-BGLAP,BGLAP				FALSE				PMF1-BGLAP,BGLAP	57	12	10	1	23	6	1	3	8
	RNA38399	KIRREL2	KIRREL2				FALSE				KIRREL2	46	14	6	0	20	3	0	1	8
	RNA38400	DNPH1	DNPH1				FALSE				DNPH1	65	21	7	3	13	2	2	4	9
	RNA38401	BPGM	BPGM				FALSE				BPGM	70	14	4	3	21	5	0	4	5
	RNA38402	METAP1D	METAP1D				FALSE				METAP1D	44	19	11	2	16	3	0	3	6
	RNA38403	UNC13D	UNC13D				FALSE				UNC13D	41	17	7	1	21	8	0	1	7
	RNA38404	GPR150	GPR150				FALSE				GPR150	24	15	4	1	12	1	0	0	7
	RNA38405	VAMP1	VAMP1				FALSE				VAMP1	63	13	7	1	30	7	1	4	8
	RNA38406	CCNG1	CCNG1				FALSE				CCNG1	50	14	6	2	28	13	0	3	14
	RNA38407	CACNB1	CACNB1				FALSE				CACNB1	58	9	2	2	17	7	2	4	5
	RNA38408	C19orf48	C19orf48				FALSE				C19orf48	61	32	12	3	19	7	1	5	2
	RNA38409	TPTE	TPTE				FALSE				TPTE	91	26	7	5	25	9	0	1	10
	RNA38410	SP6	SP6				FALSE				SP6	56	21	6	1	15	4	0	0	8
	RNA38411	TOGARAM2	TOGARAM2				FALSE				TOGARAM2	51	11	5	3	13	6	0	2	3
	RNA38412	ARHGAP27	ARHGAP27				FALSE				ARHGAP27	62	28	9	2	20	2	1	2	11
	RNA38413	PRR19	PRR19				FALSE				PRR19	14	8	4	1	8	0	0	0	3
	RNA38414	DPPA3	DPPA3				FALSE				DPPA3	76	22	9	3	25	5	1	3	7
	RNA38415	CCDC137	CCDC137				FALSE				CCDC137	162	37	16	3	39	10	3	6	17
	RNA38416	NEK5	NEK5				FALSE				NEK5	18	6	1	0	10	8	0	1	11
	RNA38417	NACA2	NACA2				FALSE				NACA2	74	25	10	3	29	10	0	2	5
	RNA38418	CENPS	CENPS				FALSE				CENPS	31	13	6	1	15	3	0	3	5
	RNA38419	CLDN8	CLDN8				FALSE				CLDN8	45	14	8	0	16	4	0	2	5
	RNA38420	HOMER2	HOMER2				FALSE				HOMER2	57	22	6	0	20	4	0	3	6
	RNA38421	THRA	THRA				FALSE				THRA	62	20	10	4	31	10	1	1	8
	RNA38422	FAHD2A,FAHD2B	FAHD2A,FAHD2B				FALSE				FAHD2A,FAHD2B	120	35	19	4	71	17	1	11	10
	RNA38423	TMEM179B,TMEM223	TMEM179B,TMEM223				FALSE				TMEM179B,TMEM223	22	6	3	3	19	4	1	1	5
	RNA38424	SPEM1	SPEM1				FALSE				SPEM1	49	12	9	1	19	6	0	3	5
	RNA38425	ZSWIM9	ZSWIM9				FALSE				ZSWIM9	48	5	2	0	22	7	2	1	1
	RNA38426	SVBP	SVBP				FALSE				SVBP	39	15	4	2	12	5	0	4	4
	RNA38427	SFT2D2	SFT2D2				FALSE				SFT2D2	59	23	6	5	33	9	1	6	8
	RNA38428	PFN4	PFN4				FALSE				PFN4	41	11	4	0	13	7	2	1	9
	RNA38429	C9orf50	C9orf50				FALSE				C9orf50	56	21	7	3	22	6	0	2	8
	RNA38430	ILDR2	ILDR2				FALSE				ILDR2	88	16	10	5	21	12	0	4	4
	RNA38431	SLC22A25	SLC22A25				FALSE				SLC22A25	42	14	3	1	20	5	2	1	4
	RNA38432	SPG7	SPG7				FALSE				SPG7	93	27	10	1	63	18	3	13	5
	RNA38433	PRC1	PRC1				FALSE				PRC1	37	17	6	4	27	1	0	3	4
	RNA38434	POLQ	POLQ				FALSE				POLQ	43	20	8	3	29	2	1	2	12
	RNA38435	SOCS4	SOCS4				FALSE				SOCS4	65	19	6	3	27	7	0	4	11
	RNA38436	COPE	COPE				FALSE				COPE	81	32	10	7	46	11	2	5	12
	RNA38437	TEPP	TEPP				FALSE				TEPP	40	7	2	0	15	0	2	1	4
	RNA38438	CACNA1C	CACNA1C				FALSE				CACNA1C	48	19	2	1	25	9	2	2	8
	RNA38439	NANOS1	NANOS1				FALSE				NANOS1	41	4	3	0	9	7	0	0	6
	RNA38440	KCNRG	KCNRG				FALSE				KCNRG	37	13	5	0	17	4	1	3	16
	RNA38441	HSPE1-MOB4,MOB4	HSPE1-MOB4,MOB4				FALSE				HSPE1-MOB4,MOB4	77	20	8	2	23	6	1	2	31
	RNA38442	UQCC1	UQCC1				FALSE				UQCC1	34	12	3	0	25	4	1	3	6
	RNA38443	CCDC80	CCDC80				FALSE				CCDC80	95	28	12	1	16	5	1	4	2
	RNA38444	MPRIP	MPRIP				FALSE				MPRIP	132	36	9	5	44	19	4	5	4
	RNA38445	MTMR2	MTMR2				FALSE				MTMR2	66	21	5	4	31	18	0	9	6
	RNA38446	EGFR	EGFR				FALSE				EGFR	1490	534	239	82	72	32	2	6	7
	RNA38447	USP51	USP51				FALSE				USP51	65	12	7	1	12	5	0	4	9
	RNA38448	EEF2KMT,ALG1	EEF2KMT,ALG1				FALSE				EEF2KMT,ALG1	132	45	13	7	33	8	1	2	10
	RNA38449	RTN3	RTN3				FALSE				RTN3	145	43	28	9	101	34	3	7	4
	RNA38450	TEAD4	TEAD4				FALSE				TEAD4	52	20	4	1	23	1	0	2	6
	RNA38451	CDCP2	CDCP2				FALSE				CDCP2	45	13	10	3	24	5	3	1	9
	RNA38452	LRRC10	LRRC10				FALSE				LRRC10	36	16	2	1	25	9	1	0	6
	RNA38453	SLC16A13	SLC16A13				FALSE				SLC16A13	42	14	7	3	15	3	2	1	7
	RNA38454	MAFA	MAFA				FALSE				MAFA	83	23	7	1	57	16	1	5	6
	RNA38455	IKBIP	IKBIP				FALSE				IKBIP	50	20	10	6	28	10	0	2	5
	RNA38456	CLEC12A	CLEC12A				FALSE				CLEC12A	38	16	3	1	25	3	0	3	5
	RNA38457	USP33	USP33				FALSE				USP33	66	19	6	4	39	8	1	3	6
	RNA38458	TRIM41	TRIM41				FALSE				TRIM41	58	27	4	0	28	8	2	2	5
	RNA38459	TCF7	TCF7				FALSE				TCF7	49	8	6	3	16	7	0	2	3
	RNA38460	SLC28A1	SLC28A1				FALSE				SLC28A1	45	14	3	1	15	3	0	1	4
	RNA38461	ELF2	ELF2				FALSE				ELF2	96	33	9	1	47	7	2	3	7
	RNA38462	FOXM1	FOXM1				FALSE				FOXM1	50	20	7	1	21	11	0	1	5
	RNA38463	GIPC1	GIPC1				FALSE				GIPC1	25	12	4	0	7	4	2	1	7
	RNA38464	ZNF254	ZNF254				FALSE				ZNF254	52	16	9	8	16	3	0	0	5
	RNA38465	NECTIN1	NECTIN1				FALSE				NECTIN1	70	15	3	2	54	14	3	7	6
	RNA38466	RP9	RP9				FALSE				RP9	48	11	3	2	26	3	0	3	7
	RNA38467	TRIM7	TRIM7				FALSE				TRIM7	49	18	5	3	28	2	0	2	8
	RNA38468	CHCHD1	CHCHD1				FALSE				CHCHD1	56	24	6	2	23	9	1	2	6
	RNA38469	FBXO33	FBXO33				FALSE				FBXO33	28	13	6	0	18	8	0	4	6
	RNA38471	BDH1	BDH1				FALSE				BDH1	48	10	5	0	17	7	1	2	1
	RNA38472	CLU	CLU				FALSE				CLU	868	265	64	13	1611	368	32	85	6
	RNA38473	SERTAD3	SERTAD3				FALSE				SERTAD3	53	18	10	1	23	4	1	1	1
	RNA38474	LCN15	LCN15				FALSE				LCN15	23	9	2	2	8	7	1	1	5
	RNA38475	SHC4	SHC4				FALSE				SHC4	55	17	7	2	17	7	1	0	6
	RNA38476	INKA1	INKA1				FALSE				INKA1	67	10	5	2	25	6	2	1	7
	RNA38477	FIBIN	FIBIN				FALSE				FIBIN	66	31	8	0	28	7	0	0	3
	RNA38478	ACSL3	ACSL3				FALSE				ACSL3	61	21	10	4	37	8	0	3	3
	RNA38479	FBXL22	FBXL22				FALSE				FBXL22	43	10	6	1	20	7	0	4	3
	RNA38480	ZNF784	ZNF784				FALSE				ZNF784	73	26	5	3	23	6	1	5	4
	RNA38481	TMEM81	TMEM81				FALSE				TMEM81	40	16	4	1	13	8	0	2	7
	RNA38482	ACSL5	ACSL5				FALSE				ACSL5	44	14	6	1	23	5	0	3	7
	RNA38483	RNH1	RNH1				FALSE				RNH1	77	20	10	4	64	21	4	9	6
	RNA38484	RBM12B	RBM12B				FALSE				RBM12B	69	7	7	1	31	11	0	2	6
	RNA38485	E2F7	E2F7				FALSE				E2F7	26	7	2	0	14	2	2	0	3
	RNA38486	MBLAC1	MBLAC1				FALSE				MBLAC1	47	11	4	1	15	2	0	0	7
	RNA38487	RPRML	RPRML				FALSE				RPRML	59	21	4	2	15	7	0	4	8
	RNA38488	STMN1	STMN1				FALSE				STMN1	77	17	10	3	159	57	9	10	5
	RNA38489	FITM1	FITM1				FALSE				FITM1	49	17	5	2	24	9	1	1	1
	RNA38490	LURAP1L	LURAP1L				FALSE				LURAP1L	45	14	12	3	22	12	0	3	2
	RNA38491	KRTAP26-1	KRTAP26-1				FALSE				KRTAP26-1	32	14	1	2	16	8	0	3	5
	RNA38492	MBLAC2	MBLAC2				FALSE				MBLAC2	55	14	12	1	27	7	0	3	7
	RNA38493	EZHIP	EZHIP				FALSE				EZHIP	58	13	5	2	20	5	2	1	16
	RNA38494	FAM47A	FAM47A				FALSE				FAM47A	62	11	3	2	20	3	0	4	3
	RNA38495	TMEM88	TMEM88				FALSE				TMEM88	66	21	10	1	17	4	0	2	4
	RNA38496	UBL4B	UBL4B				FALSE				UBL4B	44	9	9	1	13	7	1	0	8
	RNA38497	ELP5	ELP5				FALSE				ELP5	30	9	5	1	21	4	1	4	3
	RNA38498	LRRN4CL	LRRN4CL				FALSE				LRRN4CL	38	11	5	1	23	3	0	0	2
	RNA38499	IQCF2	IQCF2				FALSE				IQCF2	51	13	3	2	15	3	0	1	2
	RNA38500	PSMG1	PSMG1				FALSE				PSMG1	34	9	2	3	16	9	0	1	1
	RNA38501	IER5L	IER5L				FALSE				IER5L	59	19	2	2	26	4	0	1	5
	RNA38502	ASCL4	ASCL4				FALSE				ASCL4	50	16	5	1	13	6	0	0	7
	RNA38503	SYNJ1	SYNJ1				FALSE				SYNJ1	57	18	9	2	31	3	1	2	6
	RNA38504	SERTM1	SERTM1				FALSE				SERTM1	31	6	3	0	12	3	0	0	5
	RNA38505	PLPP6	PLPP6				FALSE				PLPP6	39	15	4	4	14	5	1	5	4
	RNA38506	APOBEC4	APOBEC4				FALSE				APOBEC4	38	9	5	0	19	8	0	1	5
	RNA38507	NOTCH2NLC,NOTCH2NLA,NOTCH2NLB	NOTCH2NLC,NOTCH2NLA,NOTCH2NLB				FALSE				NOTCH2NLC,NOTCH2NLA,NOTCH2NLB	148	41	11	4	43	13	0	5	12
	RNA38508	CAMSAP2	CAMSAP2				FALSE				CAMSAP2	48	14	10	1	20	9	1	4	2
	RNA38509	MRFAP1L1	MRFAP1L1				FALSE				MRFAP1L1	50	23	3	0	43	11	0	1	5
	RNA38510	CERS6	CERS6				FALSE				CERS6	43	18	8	2	21	4	1	3	7
	RNA38511	LRR1	LRR1				FALSE				LRR1	38	6	8	2	9	5	1	3	7
	RNA38512	ENTPD2	ENTPD2				FALSE				ENTPD2	82	32	15	4	23	11	0	2	4
	RNA38513	SELENOS	SELENOS				FALSE				SELENOS	50	14	4	1	21	5	1	3	5
	RNA38514	DLL3	DLL3				FALSE				DLL3	65	35	5	8	44	17	1	2	11
	RNA38515	USP50	USP50				FALSE				USP50	42	20	6	1	18	5	0	0	3
	RNA38516	COMMD6	COMMD6				FALSE				COMMD6	48	19	3	2	19	9	0	2	3
	RNA38517	CLEC4C	CLEC4C				FALSE				CLEC4C	54	14	4	4	24	9	0	3	4
	RNA38518	G3BP2	G3BP2				FALSE				G3BP2	95	30	15	3	36	8	0	2	10
	RNA38519	LYPD2	LYPD2				FALSE				LYPD2	40	9	2	0	16	2	0	4	4
	RNA38520	FAM151B	FAM151B				FALSE				FAM151B	23	14	4	0	9	4	0	2	2
	RNA38521	MICOS13	MICOS13				FALSE				MICOS13	54	9	3	4	16	6	0	2	5
	RNA38522	ZBTB18	ZBTB18				FALSE				ZBTB18	54	8	1	1	27	9	0	3	4
	RNA38523	LSR	LSR				FALSE				LSR	46	17	5	2	19	4	1	1	3
	RNA38524	SPINK6	SPINK6				FALSE				SPINK6	47	18	2	2	26	14	0	3	4
	RNA38525	FAM9B	FAM9B				FALSE				FAM9B	31	10	8	1	15	3	1	1	3
	RNA38526	SLC24A5	SLC24A5				FALSE				SLC24A5	61	16	6	3	20	4	1	3	7
	RNA38527	MUSTN1,STIMATE-MUSTN1	MUSTN1,STIMATE-MUSTN1				FALSE				MUSTN1,STIMATE-MUSTN1	51	24	8	2	9	10	1	4	8
	RNA38528	SFTA2	SFTA2				FALSE				SFTA2	55	12	4	1	20	7	0	2	9
	RNA38529	FAM180A	FAM180A				FALSE				FAM180A	55	17	5	2	17	5	1	2	8
	RNA38530	SPACA5	SPACA5				FALSE				SPACA5	41	16	5	3	30	11	0	3	4
	RNA38531	OR2K2	OR2K2				FALSE				OR2K2	54	12	7	0	14	10	1	0	8
	RNA38532	PARD3B	PARD3B				FALSE				PARD3B	56	18	1	3	22	4	0	2	3
	RNA38533	CAGE1	CAGE1				FALSE				CAGE1	34	11	7	4	17	4	0	1	3
	RNA38534	EMC10	EMC10				FALSE				EMC10	197	55	16	5	123	34	4	8	15
	RNA38535	CLYBL	CLYBL				FALSE				CLYBL	40	17	8	0	21	7	1	0	10
	RNA38536	RASL11A	RASL11A				FALSE				RASL11A	46	19	8	2	28	7	1	2	11
	RNA38537	TMIGD1	TMIGD1				FALSE				TMIGD1	42	13	5	0	21	6	1	2	5
	RNA38538	CTXN1	CTXN1				FALSE				CTXN1	87	25	9	3	24	0	1	5	9
	RNA38539	TACC2	TACC2				FALSE				TACC2	49	13	6	1	18	8	0	3	4
	RNA38540	OR2V2	OR2V2				FALSE				OR2V2	33	7	5	2	11	7	0	2	6
	RNA38541	CCDC18	CCDC18				FALSE				CCDC18	35	10	8	2	25	8	1	0	5
	RNA38542	MS4A10	MS4A10				FALSE				MS4A10	46	11	5	2	15	2	2	2	3
	RNA38543	SNORC	SNORC				FALSE				SNORC	64	21	5	2	20	8	1	1	7
	RNA38544	OR10P1	OR10P1				FALSE				OR10P1	36	11	4	1	19	2	0	1	7
	RNA38545	EEF1AKMT3	EEF1AKMT3				FALSE				EEF1AKMT3	43	16	7	3	17	7	0	4	1
	RNA38546	BEX3	BEX3				FALSE				BEX3	119	36	11	7	49	13	2	5	2
	RNA38547	DEGS2	DEGS2				FALSE				DEGS2	75	39	22	2	21	12	0	1	8
	RNA38548	ARL9	ARL9				FALSE				ARL9	38	24	4	0	24	8	1	5	4
	RNA38549	MAMDC4	MAMDC4				FALSE				MAMDC4	61	11	4	2	22	4	1	1	3
	RNA38550	CRIP3	CRIP3				FALSE				CRIP3	62	26	4	1	22	8	0	3	3
	RNA38551	YY2	YY2				FALSE				YY2	45	8	6	2	22	8	2	1	5
	RNA38552	MS4A7	MS4A7				FALSE				MS4A7	47	13	2	0	62	22	3	5	3
	RNA38553	RARRES1	RARRES1				FALSE				RARRES1	31	12	9	0	16	12	1	0	7
	RNA38554	FAM3B	FAM3B				FALSE				FAM3B	34	11	3	1	23	2	1	0	6
	RNA38555	C5orf46	C5orf46				FALSE				C5orf46	39	9	1	0	14	3	0	2	6
	RNA38556	C16orf74	C16orf74				FALSE				C16orf74	35	18	5	1	19	8	1	3	3
	RNA38557	SPAG17	SPAG17				FALSE				SPAG17	36	7	2	2	17	2	0	1	7
	RNA38558	GPR152	GPR152				FALSE				GPR152	128	46	12	2	46	6	1	4	10
	RNA38559	SCGB1D4	SCGB1D4				FALSE				SCGB1D4	43	16	9	3	18	2	1	3	2
	RNA38560	CNOT1	CNOT1				FALSE				CNOT1	68	19	3	1	29	10	0	4	8
	RNA38561	FAM83A	FAM83A				FALSE				FAM83A	46	15	8	3	24	4	1	4	5
	RNA38562	DENND10,FAM45A,DENND10P1	DENND10,FAM45A,DENND10P1				FALSE				DENND10,FAM45A,DENND10P1	58	17	5	1	20	8	1	3	9
	RNA38563	NAALADL2	NAALADL2				FALSE				NAALADL2	51	24	15	4	22	5	2	1	9
	RNA38564	SCIMP	SCIMP				FALSE				SCIMP	38	10	9	2	17	3	1	2	6
	RNA38565	RNF216	RNF216				FALSE				RNF216	90	42	11	2	39	9	1	2	4
	RNA38566	SLC25A47	SLC25A47				FALSE				SLC25A47	60	18	7	4	14	6	0	0	3
	RNA38567	GTF2H5	GTF2H5				FALSE				GTF2H5	34	17	10	2	14	7	1	3	10
	RNA38568	LRRC20	LRRC20				FALSE				LRRC20	39	7	1	2	19	10	1	2	8
	RNA38569	EXT2	EXT2				FALSE				EXT2	49	24	8	0	23	4	0	3	7
	RNA38570	LMOD2	LMOD2				FALSE				LMOD2	30	13	2	1	12	5	1	1	6
	RNA38571	POGZ	POGZ				FALSE				POGZ	73	19	5	4	38	11	0	5	5
	RNA38572	NPSR1	NPSR1				FALSE				NPSR1	52	11	6	1	16	2	0	1	4
	RNA38573	ABCG1	ABCG1				FALSE				ABCG1	39	4	3	1	24	8	0	0	4
	RNA38574	NPHP1	NPHP1				FALSE				NPHP1	54	22	6	1	18	8	0	1	11
	RNA38575	OR10A4	OR10A4				FALSE				OR10A4	43	15	5	2	23	3	1	2	8
	RNA38576	ADAM15	ADAM15				FALSE				ADAM15	2473	685	212	61	470	157	16	68	153
	RNA38577	MBNL1	MBNL1				FALSE				MBNL1	41	20	9	1	47	9	2	5	7
	RNA38578	EFCAB12	EFCAB12				FALSE				EFCAB12	57	13	6	4	9	3	3	2	9
	RNA38579	UAP1L1	UAP1L1				FALSE				UAP1L1	59	22	10	2	34	11	0	2	7
	RNA38580	BICDL1	BICDL1				FALSE				BICDL1	30	9	4	1	20	4	1	0	8
	RNA38581	TUBA3E	TUBA3E				FALSE				TUBA3E	92	24	21	1	35	8	1	1	9
	RNA38582	TMEM132E	TMEM132E				FALSE				TMEM132E	56	21	10	2	20	4	1	2	7
	RNA38583	TMEM207	TMEM207				FALSE				TMEM207	26	19	4	3	11	6	0	2	8
	RNA38584	ZNF474	ZNF474				FALSE				ZNF474	36	11	4	2	21	6	0	1	5
	RNA38585	FAM199X	FAM199X				FALSE				FAM199X	53	19	7	2	25	3	1	4	7
	RNA38586	OTUD6A	OTUD6A				FALSE				OTUD6A	50	6	2	1	24	8	1	2	8
	RNA38587	ACSM6	ACSM6				FALSE				ACSM6	45	9	4	1	16	8	2	2	8
	RNA38588	C2CD4A	C2CD4A				FALSE				C2CD4A	51	10	2	1	22	1	0	0	6
	RNA38589	DPY19L3	DPY19L3				FALSE				DPY19L3	62	19	8	2	22	6	0	3	11
	RNA38590	CDPF1	CDPF1				FALSE				CDPF1	79	31	17	2	27	7	1	5	6
	RNA38591	GPAT2	GPAT2				FALSE				GPAT2	171	45	23	6	42	7	1	4	9
	RNA38592	NIPAL1	NIPAL1				FALSE				NIPAL1	46	17	5	3	22	8	1	4	8
	RNA38593	ERICH1	ERICH1				FALSE				ERICH1	27	17	5	1	17	6	0	2	4
	RNA38594	ZNF320	ZNF320				FALSE				ZNF320	56	25	10	3	21	4	0	2	7
	RNA38595	FAM43B	FAM43B				FALSE				FAM43B	72	18	6	1	36	3	0	2	7
	RNA38596	KBTBD12	KBTBD12				FALSE				KBTBD12	35	16	7	2	13	5	1	0	6
	RNA38597	ZNF467	ZNF467				FALSE				ZNF467	35	14	4	3	9	1	0	1	5
	RNA38598	PAGE2B,PAGE5,PAGE2	PAGE2B,PAGE5,PAGE2				FALSE				PAGE2B,PAGE5,PAGE2	62	11	10	4	30	3	1	4	6
	RNA38599	ZDHHC24	ZDHHC24				FALSE				ZDHHC24	36	15	8	2	14	6	0	3	9
	RNA38600	ZP1	ZP1				FALSE				ZP1	53	18	6	2	22	7	0	1	6
	RNA38601	RNF214	RNF214				FALSE				RNF214	78	20	10	2	30	14	1	4	3
	RNA38602	CLEC9A	CLEC9A				FALSE				CLEC9A	36	12	4	2	12	4	3	2	6
	RNA38603	TSEN54	TSEN54				FALSE				TSEN54	60	15	7	0	32	9	0	3	6
	RNA38604	SLC25A34	SLC25A34				FALSE				SLC25A34	39	6	11	2	11	4	2	0	8
	RNA38605	PRRT3	PRRT3				FALSE				PRRT3	23	12	2	2	16	6	0	1	5
	RNA38606	CYP4V2	CYP4V2				FALSE				CYP4V2	68	14	7	2	29	10	2	4	8
	RNA38607	ANKRD13D	ANKRD13D				FALSE				ANKRD13D	59	32	7	5	28	8	0	2	6
	RNA38608	C1orf174	C1orf174				FALSE				C1orf174	75	19	9	3	30	7	0	2	4
	RNA38609	GADL1	GADL1				FALSE				GADL1	35	11	5	1	23	8	1	0	5
	RNA38610	ZC3H12D	ZC3H12D				FALSE				ZC3H12D	52	17	3	1	30	5	0	1	7
	RNA38611	FREM2	FREM2				FALSE				FREM2	84	32	6	0	22	13	2	4	9
	RNA38612	KIAA1211L	KIAA1211L				FALSE				KIAA1211L	49	15	10	3	29	6	1	0	5
	RNA38613	NCKAP5	NCKAP5				FALSE				NCKAP5	61	15	5	1	36	6	2	6	4
	RNA38614	GPR148	GPR148				FALSE				GPR148	54	21	7	4	19	6	2	2	6
	RNA38615	AADACL2	AADACL2				FALSE				AADACL2	38	10	6	2	12	5	0	2	6
	RNA38616	SEPTIN14	SEPTIN14				FALSE				SEPTIN14	66	14	3	4	33	13	0	3	5
	RNA38617	GPR153	GPR153				FALSE				GPR153	31	11	3	1	11	4	1	2	9
	RNA38618	SKIDA1	SKIDA1				FALSE				SKIDA1	44	17	5	3	23	8	1	3	10
	RNA38619	SH2D4B	SH2D4B				FALSE				SH2D4B	45	4	3	1	21	10	0	2	6
	RNA38620	C10orf99	C10orf99				FALSE				C10orf99	53	23	3	1	22	5	1	3	9
	RNA38621	OR10W1	OR10W1				FALSE				OR10W1	64	27	8	2	27	8	2	4	7
